entry_time,direction,pnl,classification,candidate_entry_time,candidate_direction,candidate_pnl,source_exit_time,candidate_exit_time,source_entry_price,candidate_entry_price,source_exit_price,candidate_exit_price,source_exit_reason,candidate_exit_reason,entry_bar_delta,note
2023-10-03T23:15:00,short,283.0,near_match_entry_shift,2023-10-03T23:30:00,short,205.5,2023-10-04T17:30:00,2023-10-04T17:30:00,14816.0,14777.25,14674.5,14674.5,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2023-10-17T21:45:00,short,-58.5,near_match_entry_shift,2023-10-17T22:00:00,short,-85.0,2023-10-18T00:30:00,2023-10-17T23:45:00,15202.0,15166.25,15231.25,15208.75,atr_stop,short_atr_stop,1,same_side_trade_within_1_bar
2023-11-02T08:30:00,long,22.5,near_match_entry_shift,2023-11-02T08:15:00,long,30.5,2023-11-02T15:15:00,2023-11-02T15:15:00,14783.5,14779.5,14794.75,14794.75,opposite_10,long_exit_opposite_10,-1,same_side_trade_within_1_bar
2023-12-04T22:45:00,short,95.5,near_match_entry_shift,2023-12-04T23:00:00,short,70.0,2023-12-05T06:00:00,2023-12-05T06:00:00,15919.0,15906.25,15871.25,15871.25,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2024-01-02T20:30:00,short,329.0,near_match_entry_shift,2024-01-02T20:45:00,short,301.5,2024-01-03T15:30:00,2024-01-03T15:30:00,16877.75,16864.0,16713.25,16713.25,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2024-01-10T01:15:00,long,119.5,near_match_entry_shift,2024-01-10T01:30:00,long,83.0,2024-01-10T14:30:00,2024-01-10T14:30:00,16761.75,16780.0,16821.5,16821.5,opposite_10,long_exit_opposite_10,1,same_side_trade_within_1_bar
2024-01-31T08:00:00,short,-46.0,near_match_entry_shift,2024-01-31T08:15:00,short,-7.0,2024-01-31T13:45:00,2024-01-31T13:45:00,17427.5,17447.0,17450.5,17450.5,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2024-02-01T04:45:00,long,-157.0,no_near_match,,,,2024-02-01T05:00:00,,17457.75,,17379.25,,atr_stop,,,no_same_side_trade_within_5_bars
2024-02-02T00:30:00,long,-189.5,no_near_match,,,,2024-02-02T01:00:00,,17368.25,,17273.5,,atr_stop,,,no_same_side_trade_within_5_bars
2024-02-02T23:00:00,short,-159.0,no_near_match,,,,2024-02-02T23:45:00,,17496.5,,17576.0,,atr_stop,,,no_same_side_trade_within_5_bars
2024-02-06T20:45:00,short,-96.5,no_near_match,,,,2024-02-06T22:15:00,,17680.0,,17728.25,,atr_stop,,,no_same_side_trade_within_5_bars
2024-02-07T00:00:00,short,37.0,near_match_entry_shift,2024-02-07T00:15:00,short,-10.5,2024-02-07T05:00:00,2024-02-07T05:00:00,17654.25,17630.5,17635.75,17635.75,opposite_10,short_exit_opposite_10,1,same_side_trade_within_1_bar
2024-02-07T10:15:00,long,-80.5,no_near_match,,,,2024-02-07T13:00:00,,17701.25,,17661.0,,atr_stop,,,no_same_side_trade_within_5_bars
2024-02-13T22:45:00,short,-123.0,near_match_price_diff,2024-02-13T23:15:00,short,-222.0,2024-02-14T00:30:00,2024-02-14T00:30:00,17680.5,17631.0,17742.0,17742.0,atr_stop,short_atr_stop,2,same_side_trade_within_5_bars_but_price_diff
