datetime,open,high,low,close,side,research_entry_time,research_exit_time,research_entry_price,research_exit_price,research_exit_reason,paper_entry_time,paper_exit_time,paper_entry_price,paper_exit_price,paper_exit_reason,research_atr_at_entry_if_available,paper_atr_at_entry,research_stop_price_if_available,paper_initial_stop_price,paper_stop_touched,paper_opposite_10_touched,rolling_low_10,rolling_high_10,atr20,note
2025-11-07T15:15:00,25324.5,25337.0,25319.25,25331.5,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25162.0,25338.0,40.1875,
2025-11-07T15:30:00,25331.75,25333.5,25311.0,25331.25,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25162.0,25338.0,38.0125,
2025-11-07T15:45:00,25331.5,25341.75,25307.25,25325.25,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25195.0,25338.0,36.05,
2025-11-07T16:00:00,25325.25,25335.5,25313.0,25333.5,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25230.75,25341.75,36.125,
2025-11-07T16:15:00,25334.0,25348.75,25316.0,25329.75,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25233.5,25341.75,35.1125,
2025-11-07T16:30:00,25329.75,25338.25,25326.25,25335.0,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25247.25,25348.75,34.75,
2025-11-07T16:45:00,25334.75,25348.5,25329.5,25336.25,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25286.75,25348.75,32.6625,
2025-11-07T17:00:00,25335.75,25352.0,25329.5,25350.75,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25287.25,25348.75,32.2375,
2025-11-07T17:15:00,25349.75,25354.75,25288.5,25301.25,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25307.25,25352.0,30.5875,
2025-11-07T17:30:00,25301.0,25308.5,25271.75,25295.75,short,2025-11-07T20:15:00,2025-11-08T03:30:00,25124.5,24919.0,opposite_10,2025-11-07T20:15:00,2025-11-07T21:00:00,25124.5,25179.75,short_atr_stop,36.7875,33.0125,25198.075,25190.525,,,25288.5,25354.75,32.2125,
