datetime,open,high,low,close,side,research_entry_time,research_exit_time,research_entry_price,research_exit_price,research_exit_reason,paper_entry_time,paper_exit_time,paper_entry_price,paper_exit_price,paper_exit_reason,research_atr_at_entry_if_available,paper_atr_at_entry,research_stop_price_if_available,paper_initial_stop_price,paper_stop_touched,paper_opposite_10_touched,rolling_low_10,rolling_high_10,atr20,note
2026-03-27T13:15:00,23886.75,23903.25,23885.75,23893.5,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23839.25,23898.0,29.1375,
2026-03-27T13:30:00,23892.5,23906.75,23890.5,23902.75,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23839.25,23903.25,28.4625,
2026-03-27T13:45:00,23901.75,23920.5,23900.0,23916.5,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23839.25,23906.75,27.5125,
2026-03-27T14:00:00,23916.5,23973.75,23914.5,23971.25,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23839.25,23920.5,27.35,
2026-03-27T14:15:00,23971.0,23975.75,23927.5,23941.0,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23839.25,23973.75,28.6,
2026-03-27T14:30:00,23941.25,23946.75,23926.25,23931.5,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23839.25,23975.75,27.9875,
2026-03-27T14:45:00,23931.75,23943.5,23924.0,23927.0,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23840.0,23975.75,26.95,
2026-03-27T15:00:00,23926.5,23936.75,23910.75,23933.5,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23848.25,23975.75,26.625,
2026-03-27T15:15:00,23932.75,23955.0,23932.75,23945.5,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23877.5,23975.75,25.5375,
2026-03-27T15:30:00,23945.75,23947.0,23915.75,23921.25,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23881.75,23975.75,25.1875,
2026-03-27T15:45:00,23920.75,23922.0,23894.25,23905.5,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23885.75,23975.75,25.925,
2026-03-27T16:00:00,23905.0,23907.0,23876.5,23888.75,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23890.5,23975.75,26.1875,
2026-03-27T16:15:00,23888.0,23888.5,23856.0,23859.75,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23876.5,23975.75,26.65,
2026-03-27T16:30:00,23859.75,23882.0,23854.25,23875.0,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23856.0,23975.75,27.15,
2026-03-27T16:45:00,23874.5,23894.25,23863.0,23871.75,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23854.25,23975.75,27.2375,
2026-03-27T17:00:00,23872.5,23899.75,23819.5,23836.0,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23854.25,23955.0,27.625,
2026-03-27T17:15:00,23836.25,23846.0,23792.0,23796.0,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23819.5,23955.0,30.2,
2026-03-27T17:30:00,23796.5,23822.75,23774.0,23797.0,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23792.0,23955.0,32.275,
2026-03-27T17:45:00,23797.5,23806.25,23770.25,23779.75,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23774.0,23955.0,32.45,
2026-03-27T18:00:00,23779.5,23789.25,23709.75,23741.0,short,2026-03-27T18:15:00,2026-03-30T12:15:00,23741.5,23285.0,opposite_10,2026-03-27T18:15:00,2026-03-27T18:45:00,23741.5,23784.0,short_atr_stop,36.4875,33.225,23814.475,23807.95,,,23770.25,23947.0,33.225,
