datetime,open,high,low,close,side,research_entry_time,research_exit_time,research_entry_price,research_exit_price,research_exit_reason,paper_entry_time,paper_exit_time,paper_entry_price,paper_exit_price,paper_exit_reason,research_atr_at_entry_if_available,paper_atr_at_entry,research_stop_price_if_available,paper_initial_stop_price,paper_stop_touched,paper_opposite_10_touched,rolling_low_10,rolling_high_10,atr20,note
2024-12-19T21:30:00,21656.75,21666.25,21640.0,21661.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21544.0,21664.5,33.1375,
2024-12-19T21:45:00,21661.0,21676.0,21647.0,21675.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21544.0,21666.25,32.8,
2024-12-19T22:00:00,21675.0,21680.75,21649.75,21676.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21544.0,21676.0,32.075,
2024-12-19T22:15:00,21676.25,21680.0,21656.25,21661.75,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21544.0,21680.75,31.825,
2024-12-19T22:30:00,21660.25,21676.0,21631.0,21637.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21544.0,21680.75,31.65,
2024-12-19T22:45:00,21637.5,21654.0,21617.25,21624.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21544.0,21680.75,31.9375,
2024-12-19T23:00:00,21623.75,21655.75,21602.0,21647.75,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21544.0,21680.75,32.45,
2024-12-19T23:15:00,21648.0,21682.25,21640.75,21677.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21564.0,21680.75,33.4375,
2024-12-19T23:30:00,21677.0,21698.0,21568.0,21586.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21568.25,21682.25,33.4625,
2024-12-19T23:45:00,21586.5,21646.75,21552.75,21578.75,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21568.0,21698.0,37.725,
2024-12-20T00:00:00,21578.25,21637.5,21515.5,21629.75,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21552.75,21698.0,41.3875,
2024-12-20T00:15:00,21629.25,21631.75,21497.25,21500.25,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21515.5,21698.0,46.3875,
2024-12-20T00:30:00,21499.75,21556.0,21467.75,21544.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21497.25,21698.0,51.65,
2024-12-20T00:45:00,21544.0,21585.0,21499.0,21551.5,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21467.75,21698.0,53.7625,
2024-12-20T01:00:00,21551.5,21554.5,21460.75,21479.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21467.75,21698.0,57.0625,
2024-12-20T01:15:00,21478.5,21616.5,21478.5,21602.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21460.75,21698.0,60.6,
2024-12-20T01:30:00,21602.25,21628.75,21556.0,21586.25,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21460.75,21698.0,66.5375,
2024-12-20T01:45:00,21587.25,21606.5,21543.0,21562.25,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21460.75,21698.0,68.75,
2024-12-20T02:00:00,21562.5,21570.0,21521.0,21522.75,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21460.75,21698.0,71.025,
2024-12-20T02:15:00,21522.5,21532.75,21442.0,21457.5,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,,,21460.75,21646.75,70.7875,
2024-12-20T02:30:00,21457.25,21479.5,21434.25,21454.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,False,False,21442.0,21637.5,72.475,entry_bar
2024-12-20T02:45:00,21454.75,21522.5,21430.75,21519.25,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,False,False,21434.25,21631.75,73.425,
2024-12-20T03:00:00,21518.75,21518.75,21438.5,21516.25,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,False,False,21430.75,21628.75,76.5625,
2024-12-20T03:15:00,21516.5,21538.75,21479.0,21530.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,False,False,21430.75,21628.75,79.05,
2024-12-20T03:30:00,21529.75,21548.5,21508.75,21526.0,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,False,False,21430.75,21628.75,80.85,
2024-12-20T03:45:00,21526.75,21599.75,21518.75,21597.5,short,2024-12-20T02:30:00,2024-12-20T15:30:00,21457.25,21271.25,opposite_10,2024-12-20T02:30:00,2024-12-20T04:00:00,21457.25,21596.75,short_atr_stop,72.475,70.7875,21602.2,21598.825,True,False,21430.75,21628.75,80.5875,paper_stop_touched
