datetime,open,high,low,close,side,research_entry_time,research_exit_time,research_entry_price,research_exit_price,research_exit_reason,paper_entry_time,paper_exit_time,paper_entry_price,paper_exit_price,paper_exit_reason,research_atr_at_entry_if_available,paper_atr_at_entry,research_stop_price_if_available,paper_initial_stop_price,paper_stop_touched,paper_opposite_10_touched,rolling_low_10,rolling_high_10,atr20,note
2025-05-10T01:15:00,20110.5,20126.0,20094.0,20101.0,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20057.5,20275.0,59.65,
2025-05-10T01:30:00,20101.5,20132.5,20091.0,20107.25,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20057.5,20275.0,53.7625,
2025-05-10T01:45:00,20107.5,20112.5,20071.75,20087.75,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20057.5,20254.0,52.6625,
2025-05-10T02:00:00,20088.25,20116.5,20073.0,20083.75,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20057.5,20176.0,53.0375,
2025-05-10T02:15:00,20083.5,20128.25,20060.0,20104.25,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20071.75,20176.0,53.2375,
2025-05-10T02:30:00,20104.5,20143.25,20087.0,20138.0,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20060.0,20176.0,55.625,
2025-05-10T02:45:00,20137.5,20161.0,20127.5,20155.75,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20060.0,20174.5,55.55,
2025-05-10T03:00:00,20155.25,20159.75,20131.25,20140.75,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20060.0,20174.5,56.525,
2025-05-10T03:15:00,20140.5,20150.0,20110.25,20124.0,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20060.0,20174.5,56.675,
2025-05-10T03:30:00,20123.5,20144.5,20119.0,20128.5,long,2025-05-12T07:15:00,2025-05-12T22:45:00,20460.75,20778.0,opposite_10,2025-05-12T07:15:00,2025-05-12T07:45:00,20460.75,20404.5,long_atr_stop,50.2125,38.6125,20360.325,20383.525,,,20060.0,20174.5,57.1125,
