datetime,open,high,low,close,side,research_entry_time,research_exit_time,research_entry_price,research_exit_price,research_exit_reason,paper_entry_time,paper_exit_time,paper_entry_price,paper_exit_price,paper_exit_reason,research_atr_at_entry_if_available,paper_atr_at_entry,research_stop_price_if_available,paper_initial_stop_price,paper_stop_touched,paper_opposite_10_touched,rolling_low_10,rolling_high_10,atr20,note
2024-12-03T23:00:00,21196.25,21210.5,21155.0,21158.25,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21186.25,21225.75,14.9125,
2024-12-03T23:15:00,21158.0,21178.75,21145.0,21157.5,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21155.0,21225.75,17.0625,
2024-12-03T23:30:00,21158.0,21203.25,21134.75,21191.75,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21145.0,21225.75,18.2625,
2024-12-03T23:45:00,21191.0,21209.75,21184.0,21204.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21134.75,21225.75,21.325,
2024-12-04T00:00:00,21202.25,21234.0,21195.25,21214.5,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21134.75,21225.75,22.225,
2024-12-04T00:15:00,21214.25,21221.5,21168.5,21177.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21134.75,21234.0,23.7875,
2024-12-04T00:30:00,21177.0,21217.0,21174.25,21188.5,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21134.75,21234.0,25.9875,
2024-12-04T00:45:00,21189.75,21208.25,21162.0,21207.5,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21134.75,21234.0,27.4875,
2024-12-04T01:00:00,21207.0,21233.0,21203.25,21222.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21134.75,21234.0,29.2,
2024-12-04T01:15:00,21221.75,21251.75,21213.5,21250.75,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21134.75,21234.0,29.85,
2024-12-04T01:30:00,21250.75,21262.5,21194.5,21199.25,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,False,False,21134.75,21251.75,30.9,entry_bar
2024-12-04T01:45:00,21199.0,21227.75,21197.75,21206.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,False,False,21134.75,21262.5,33.6125,
2024-12-04T02:00:00,21206.25,21220.0,21196.75,21207.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,False,False,21134.75,21262.5,34.5,
2024-12-04T02:15:00,21207.25,21216.25,21200.75,21202.75,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,False,False,21162.0,21262.5,34.5875,
2024-12-04T02:30:00,21202.75,21212.0,21190.25,21208.75,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,True,False,21162.0,21262.5,34.075,paper_stop_touched
2024-12-04T02:45:00,21208.5,21243.25,21207.5,21242.25,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,False,False,21162.0,21262.5,34.2375,paper_exit_bar
2024-12-04T03:00:00,21242.5,21245.75,21229.25,21238.5,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21162.0,21262.5,35.1,
2024-12-04T03:15:00,21238.25,21246.75,21227.25,21227.5,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21162.0,21262.5,35.35,
2024-12-04T03:30:00,21227.5,21240.0,21218.25,21219.75,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21190.25,21262.5,35.5,
2024-12-04T03:45:00,21220.0,21242.75,21213.0,21232.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21190.25,21262.5,35.75,
2024-12-04T04:00:00,21232.25,21236.0,21223.75,21229.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21190.25,21262.5,35.7,
2024-12-04T04:15:00,21229.5,21237.5,21224.25,21234.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21190.25,21246.75,33.5375,
2024-12-04T04:30:00,21234.5,21249.5,21232.5,21241.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21190.25,21246.75,32.5125,
2024-12-04T04:45:00,21240.5,21262.0,21237.5,21255.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21190.25,21249.5,29.9375,
2024-12-04T05:00:00,21255.0,21261.0,21248.5,21252.25,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21190.25,21262.0,29.875,
2024-12-04T05:15:00,21252.5,21267.0,21247.0,21255.5,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21207.5,21262.0,28.5625,
2024-12-04T05:30:00,21255.25,21258.5,21239.0,21248.75,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21213.0,21267.0,26.9125,
2024-12-04T05:45:00,21249.0,21289.0,21244.75,21279.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21213.0,21267.0,25.75,
2024-12-04T06:00:00,21278.75,21312.5,21272.5,21310.25,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21213.0,21289.0,25.65,
2024-12-04T06:15:00,21311.0,21328.75,21305.5,21324.75,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21213.0,21312.5,26.1625,
2024-12-04T06:30:00,21325.0,21328.0,21320.75,21325.75,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21223.75,21328.75,25.4125,
2024-12-04T06:45:00,21325.25,21328.5,21322.75,21324.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21224.25,21328.75,22.375,
2024-12-04T08:00:00,21321.25,21321.5,21305.5,21311.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21232.5,21328.75,21.1625,
2024-12-04T08:15:00,21311.25,21319.5,21310.25,21318.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21237.5,21328.75,20.925,
2024-12-04T08:30:00,21318.25,21333.75,21316.5,21328.0,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21239.0,21328.75,20.6125,
2024-12-04T08:45:00,21328.0,21336.25,21325.0,21332.75,long,2024-12-04T01:30:00,2024-12-05T10:00:00,21250.75,21497.75,opposite_10,2024-12-04T01:30:00,2024-12-04T02:45:00,21250.75,21208.5,long_atr_stop,30.9,29.85,21188.95,21191.05,,,21239.0,21333.75,20.3875,
