datetime,open,high,low,close,side,research_entry_time,research_exit_time,research_entry_price,research_exit_price,research_exit_reason,paper_entry_time,paper_exit_time,paper_entry_price,paper_exit_price,paper_exit_reason,research_atr_at_entry_if_available,paper_atr_at_entry,research_stop_price_if_available,paper_initial_stop_price,paper_stop_touched,paper_opposite_10_touched,rolling_low_10,rolling_high_10,atr20,note
2024-03-20T22:15:00,18293.0,18318.5,18291.0,18317.75,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18277.5,18331.0,19.8625,
2024-03-20T22:30:00,18318.0,18334.75,18249.0,18254.75,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18283.0,18331.0,19.925,
2024-03-20T22:45:00,18255.25,18272.5,18245.75,18259.0,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18249.0,18334.75,22.925,
2024-03-20T23:00:00,18258.75,18273.25,18250.5,18263.0,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18245.75,18334.75,23.3875,
2024-03-20T23:15:00,18263.25,18304.75,18257.0,18296.25,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18245.75,18334.75,23.7875,
2024-03-20T23:30:00,18296.0,18303.25,18255.25,18260.75,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18245.75,18334.75,25.4875,
2024-03-20T23:45:00,18260.5,18269.75,18248.75,18262.25,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18245.75,18334.75,27.2625,
2024-03-21T00:00:00,18262.25,18288.75,18257.0,18282.75,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18245.75,18334.75,27.4875,
2024-03-21T00:15:00,18282.75,18293.75,18275.0,18285.0,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18245.75,18334.75,28.4,
2024-03-21T00:30:00,18285.25,18296.0,18267.5,18270.0,long,2024-03-21T03:15:00,2024-03-21T18:15:00,18350.5,18595.0,opposite_10,2024-03-21T03:15:00,2024-03-21T03:45:00,18350.5,18394.0,long_atr_stop,36.9375,30.775,18276.625,18288.95,,,18245.75,18334.75,28.325,
