datetime,open,high,low,close,side,research_entry_time,research_exit_time,research_entry_price,research_exit_price,research_exit_reason,paper_entry_time,paper_exit_time,paper_entry_price,paper_exit_price,paper_exit_reason,research_atr_at_entry_if_available,paper_atr_at_entry,research_stop_price_if_available,paper_initial_stop_price,paper_stop_touched,paper_opposite_10_touched,rolling_low_10,rolling_high_10,atr20,note
2021-03-24T17:45:00,13110.5,13139.5,13109.5,13130.0,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13020.75,13117.25,17.35,
2021-03-24T18:00:00,13130.0,13145.0,13129.0,13130.0,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13020.75,13139.5,18.2625,
2021-03-24T18:15:00,13130.5,13135.75,13111.5,13112.25,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13020.75,13145.0,18.525,
2021-03-24T18:30:00,13111.75,13121.75,13110.75,13119.0,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13020.75,13145.0,19.3375,
2021-03-24T18:45:00,13119.0,13130.75,13117.0,13121.5,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13020.75,13145.0,19.2125,
2021-03-24T19:00:00,13121.25,13128.5,13104.0,13107.5,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13021.5,13145.0,19.4375,
2021-03-24T19:15:00,13108.0,13111.25,13097.5,13105.5,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13030.0,13145.0,19.725,
2021-03-24T19:30:00,13106.0,13116.0,13098.0,13098.0,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13036.5,13145.0,19.15,
2021-03-24T19:45:00,13098.25,13104.0,13088.0,13102.0,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13061.5,13145.0,19.0625,
2021-03-24T20:00:00,13102.75,13114.5,13094.25,13113.5,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13088.0,13145.0,18.85,
2021-03-24T20:15:00,13114.0,13117.25,13102.0,13110.25,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13088.0,13145.0,19.2625,
2021-03-24T20:30:00,13110.0,13112.5,13090.0,13093.25,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13088.0,13145.0,19.2125,
2021-03-24T20:45:00,13093.25,13097.5,13085.75,13094.0,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13088.0,13135.75,19.775,
2021-03-24T21:00:00,13094.5,13114.0,13093.5,13104.5,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13085.75,13130.75,19.6875,
2021-03-24T21:15:00,13104.0,13107.0,13090.75,13093.25,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13085.75,13130.75,19.95,
2021-03-24T21:30:00,13093.5,13106.25,13088.0,13093.25,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13085.75,13128.5,19.9,
2021-03-24T21:45:00,13093.5,13095.25,13080.75,13082.75,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13085.75,13117.25,19.9875,
2021-03-24T22:00:00,13082.75,13086.25,13067.5,13077.5,short,2021-03-24T22:45:00,2021-03-25T09:15:00,13009.75,12820.5,opposite_10,2021-03-24T22:45:00,2021-03-25T00:30:00,13009.75,13029.5,short_atr_stop,21.1875,17.925,13052.125,13045.6,,,13080.75,13117.25,20.0,
